drug1_id,drug2_id,drug1_name,drug2_name,cell_line,bliss,gamma,source
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,UWKQSNNFCGGAFS-UHFFFAOYSA-N,Taselisib,Irinotecan,CAPAN-1,1.0707666,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,IAYGCINLNONXHY-UHFFFAOYSA-N,Taselisib,AZD7762,CAPAN-1,-0.3602487,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,Taselisib,Trametinib,CAPAN-1,5.448819,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Taselisib,Navitoclax,CAPAN-1,5.1425605,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Taselisib,Cisplatin,CAPAN-1,0.88011706,,GDSC
AAKJLRGGTJKAMG-UHFFFAOYSA-N,BEUQXVWXFDOSAQ-UHFFFAOYSA-N,Erlotinib,Taselisib,CAPAN-1,1.4876006,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,GHASVSINZRGABV-UHFFFAOYSA-N,Taselisib,5-Fluorouracil,CAPAN-1,0.42650694,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,JOGKUKXHTYWRGZ-UHFFFAOYSA-N,Taselisib,Dactolisib,CAPAN-1,-0.44213492,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,GHASVSINZRGABV-UHFFFAOYSA-N,Taselisib,5-Fluorouracil,CAPAN-1,0.47050247,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,KTEIFNKAUNYNJU-UHFFFAOYSA-N,Taselisib,Crizotinib,CAPAN-1,-0.9029053,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,HFNKQEVNSGCOJV-UHFFFAOYSA-N,Taselisib,Ruxolitinib,CAPAN-1,-2.0993018,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,JROFGZPOBKIAEW-UHFFFAOYSA-N,Taselisib,OSI-027,CAPAN-1,0.27544004,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,BKWJAKQVGHWELA-UHFFFAOYSA-N,Taselisib,MK-1775,CAPAN-1,1.3328493,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,JROFGZPOBKIAEW-UHFFFAOYSA-N,Taselisib,OSI-027,CAPAN-1,-0.399389,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,ULDXWLCXEDXJGE-UHFFFAOYSA-N,Taselisib,MK-2206,CAPAN-1,-1.1133014,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,UWKQSNNFCGGAFS-UHFFFAOYSA-N,Taselisib,Irinotecan,CAPAN-1,1.9589452,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Taselisib,Cisplatin,CAPAN-1,3.0344827,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,Taselisib,Trametinib,CAPAN-1,5.2092023,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,IAYGCINLNONXHY-UHFFFAOYSA-N,Taselisib,AZD7762,CAPAN-1,1.4933339,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,FDLYAMZZIXQODN-UHFFFAOYSA-N,Taselisib,Olaparib,CAPAN-1,2.6457176,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,Taselisib,SCH772984,CAPAN-1,6.0767374,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,BKWJAKQVGHWELA-UHFFFAOYSA-N,Taselisib,MK-1775,CAPAN-1,-0.66844684,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,XXYGTCZJJLTAGH-UHFFFAOYSA-N,Taselisib,LGK974,CAPAN-1,-3.9690776,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,SDUQYLNIPVEERB-UHFFFAOYSA-N,Taselisib,Gemcitabine,CAPAN-1,-0.55035,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Taselisib,Galunisertib,CAPAN-1,-4.0319066,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,FDLYAMZZIXQODN-UHFFFAOYSA-N,Taselisib,Olaparib,CAPAN-1,-0.32732728,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,HFNKQEVNSGCOJV-UHFFFAOYSA-N,Taselisib,Ruxolitinib,CAPAN-1,-3.4044387,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,DRMCATBEKSVAPL-UHFFFAOYSA-N,Taselisib,Oxaliplatin,CAPAN-1,3.2382677,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,RCINICONZNJXQF-UHFFFAOYSA-N,Taselisib,Paclitaxel,CAPAN-1,0.30987787,,GDSC
BCFGMOOMADDAQU-UHFFFAOYSA-N,BEUQXVWXFDOSAQ-UHFFFAOYSA-N,Lapatinib,Taselisib,CAPAN-1,0.3064871,,GDSC
BCFGMOOMADDAQU-UHFFFAOYSA-N,BEUQXVWXFDOSAQ-UHFFFAOYSA-N,Lapatinib,Taselisib,CAPAN-1,-1.3463346,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,Taselisib,Dasatinib,CAPAN-1,-3.8535697,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,ULDXWLCXEDXJGE-UHFFFAOYSA-N,Taselisib,MK-2206,CAPAN-1,-0.62962604,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,Taselisib,SCH772984,CAPAN-1,4.3083615,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,PKCDDUHJAFVJJB-UHFFFAOYSA-N,Taselisib,Linsitinib,CAPAN-1,-4.06316,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Taselisib,Navitoclax,CAPAN-1,3.6629868,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,PKCDDUHJAFVJJB-UHFFFAOYSA-N,Taselisib,Linsitinib,CAPAN-1,-4.0358343,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,KTEIFNKAUNYNJU-UHFFFAOYSA-N,Taselisib,Crizotinib,CAPAN-1,-1.065666,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,XXYGTCZJJLTAGH-UHFFFAOYSA-N,Taselisib,LGK974,CAPAN-1,-1.8666973,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,JOGKUKXHTYWRGZ-UHFFFAOYSA-N,Taselisib,Dactolisib,CAPAN-1,-0.58800083,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,Taselisib,Dasatinib,CAPAN-1,-3.3589196,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,SDUQYLNIPVEERB-UHFFFAOYSA-N,Taselisib,Gemcitabine,CAPAN-1,-2.5740085,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,Taselisib,Galunisertib,CAPAN-1,-2.9406214,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,DRMCATBEKSVAPL-UHFFFAOYSA-N,Taselisib,Oxaliplatin,CAPAN-1,2.7553818,,GDSC
AHJRHEGDXFFMBM-UHFFFAOYSA-N,BEUQXVWXFDOSAQ-UHFFFAOYSA-N,Palbociclib,Taselisib,CAPAN-1,-2.052996,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,MLDQJTXFUGDVEO-UHFFFAOYSA-N,Taselisib,Sorafenib,CAPAN-1,-0.7373388,,GDSC
AHJRHEGDXFFMBM-UHFFFAOYSA-N,BEUQXVWXFDOSAQ-UHFFFAOYSA-N,Palbociclib,Taselisib,CAPAN-1,-0.31127542,,GDSC
AAKJLRGGTJKAMG-UHFFFAOYSA-N,BEUQXVWXFDOSAQ-UHFFFAOYSA-N,Erlotinib,Taselisib,CAPAN-1,1.3252678,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,XXYGTCZJJLTAGH-UHFFFAOYSA-N,SCH772984,LGK974,CAPAN-1,-1.681181,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,SDUQYLNIPVEERB-UHFFFAOYSA-N,SCH772984,Gemcitabine,CAPAN-1,0.038478896,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,MLDQJTXFUGDVEO-UHFFFAOYSA-N,SCH772984,Sorafenib,CAPAN-1,-0.22990772,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,SCH772984,Trametinib,CAPAN-1,-3.9770052,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,SCH772984,Navitoclax,CAPAN-1,4.5614295,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,SDUQYLNIPVEERB-UHFFFAOYSA-N,SCH772984,Gemcitabine,CAPAN-1,0.58849466,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,RCINICONZNJXQF-UHFFFAOYSA-N,SCH772984,Paclitaxel,CAPAN-1,0.24023901,,GDSC
BCFGMOOMADDAQU-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,Lapatinib,SCH772984,CAPAN-1,0.9154607,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,UWKQSNNFCGGAFS-UHFFFAOYSA-N,SCH772984,Irinotecan,CAPAN-1,-0.9427382,,GDSC
AHJRHEGDXFFMBM-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,Palbociclib,SCH772984,CAPAN-1,-0.7292529,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,Taselisib,SCH772984,CAPAN-1,2.9325178,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,SCH772984,Navitoclax,CAPAN-1,3.9576247,,GDSC
DRMCATBEKSVAPL-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,Oxaliplatin,SCH772984,CAPAN-1,0.8847937,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,HFNKQEVNSGCOJV-UHFFFAOYSA-N,SCH772984,Ruxolitinib,CAPAN-1,0.11516123,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,SCH772984,Cisplatin,CAPAN-1,1.9420598,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,IAYGCINLNONXHY-UHFFFAOYSA-N,SCH772984,AZD7762,CAPAN-1,0.20946056,,GDSC
FDLYAMZZIXQODN-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,Olaparib,SCH772984,CAPAN-1,2.0739768,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,PKCDDUHJAFVJJB-UHFFFAOYSA-N,SCH772984,Linsitinib,CAPAN-1,1.9222584,,GDSC
AAKJLRGGTJKAMG-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,Erlotinib,SCH772984,CAPAN-1,0.13331288,,GDSC
FDLYAMZZIXQODN-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,Olaparib,SCH772984,CAPAN-1,0.34602848,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,JROFGZPOBKIAEW-UHFFFAOYSA-N,SCH772984,OSI-027,CAPAN-1,0.6516206,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,ULDXWLCXEDXJGE-UHFFFAOYSA-N,SCH772984,MK-2206,CAPAN-1,3.2606833,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,SCH772984,Galunisertib,CAPAN-1,-1.1323305,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,JROFGZPOBKIAEW-UHFFFAOYSA-N,SCH772984,OSI-027,CAPAN-1,0.5678832,,GDSC
BCFGMOOMADDAQU-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,Lapatinib,SCH772984,CAPAN-1,2.7555358,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,SCH772984,Trametinib,CAPAN-1,-3.716293,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,SCH772984,Cisplatin,CAPAN-1,0.9582365,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,SCH772984,Dasatinib,CAPAN-1,1.1095915,,GDSC
GHASVSINZRGABV-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,5-Fluorouracil,SCH772984,CAPAN-1,1.2490964,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,SCH772984,Galunisertib,CAPAN-1,-1.9562947,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,IAYGCINLNONXHY-UHFFFAOYSA-N,SCH772984,AZD7762,CAPAN-1,-0.84350556,,GDSC
DRMCATBEKSVAPL-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,Oxaliplatin,SCH772984,CAPAN-1,2.6705928,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,UWKQSNNFCGGAFS-UHFFFAOYSA-N,SCH772984,Irinotecan,CAPAN-1,-0.1465258,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,SCH772984,Dasatinib,CAPAN-1,1.1793435,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,PKCDDUHJAFVJJB-UHFFFAOYSA-N,SCH772984,Linsitinib,CAPAN-1,1.885744,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,ULDXWLCXEDXJGE-UHFFFAOYSA-N,SCH772984,MK-2206,CAPAN-1,2.2928474,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,KTEIFNKAUNYNJU-UHFFFAOYSA-N,SCH772984,Crizotinib,CAPAN-1,-0.37020293,,GDSC
BKWJAKQVGHWELA-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,MK-1775,SCH772984,CAPAN-1,-1.539081,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,Taselisib,SCH772984,CAPAN-1,2.6412623,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,RCINICONZNJXQF-UHFFFAOYSA-N,SCH772984,Paclitaxel,CAPAN-1,0.15921015,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,MLDQJTXFUGDVEO-UHFFFAOYSA-N,SCH772984,Sorafenib,CAPAN-1,0.013250636,,GDSC
GHASVSINZRGABV-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,5-Fluorouracil,SCH772984,CAPAN-1,0.1882299,,GDSC
AHJRHEGDXFFMBM-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,Palbociclib,SCH772984,CAPAN-1,-0.98133117,,GDSC
BKWJAKQVGHWELA-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,MK-1775,SCH772984,CAPAN-1,0.98657906,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,JOGKUKXHTYWRGZ-UHFFFAOYSA-N,SCH772984,Dactolisib,CAPAN-1,1.8322834,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,XXYGTCZJJLTAGH-UHFFFAOYSA-N,SCH772984,LGK974,CAPAN-1,-1.6972158,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,HFNKQEVNSGCOJV-UHFFFAOYSA-N,SCH772984,Ruxolitinib,CAPAN-1,-0.33685467,,GDSC
AAKJLRGGTJKAMG-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,Erlotinib,SCH772984,CAPAN-1,2.4772043,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,KTEIFNKAUNYNJU-UHFFFAOYSA-N,SCH772984,Crizotinib,CAPAN-1,2.0865695,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,JOGKUKXHTYWRGZ-UHFFFAOYSA-N,SCH772984,Dactolisib,CAPAN-1,1.7971054,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,HFNKQEVNSGCOJV-UHFFFAOYSA-N,SCH772984,Ruxolitinib,CAPAN-1,-1.0012205,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,SCH772984,Cisplatin,CAPAN-1,1.5054294,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,IAYGCINLNONXHY-UHFFFAOYSA-N,SCH772984,AZD7762,CAPAN-1,-0.6475522,,GDSC
FDLYAMZZIXQODN-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,Olaparib,SCH772984,CAPAN-1,1.0006844,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,PKCDDUHJAFVJJB-UHFFFAOYSA-N,SCH772984,Linsitinib,CAPAN-1,1.2017244,,GDSC
AAKJLRGGTJKAMG-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,Erlotinib,SCH772984,CAPAN-1,0.87787473,,GDSC
FDLYAMZZIXQODN-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,Olaparib,SCH772984,CAPAN-1,-0.124931835,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,JROFGZPOBKIAEW-UHFFFAOYSA-N,SCH772984,OSI-027,CAPAN-1,0.5474323,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,ULDXWLCXEDXJGE-UHFFFAOYSA-N,SCH772984,MK-2206,CAPAN-1,2.6801531,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,SCH772984,Galunisertib,CAPAN-1,-1.4512726,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,JROFGZPOBKIAEW-UHFFFAOYSA-N,SCH772984,OSI-027,CAPAN-1,0.606449,,GDSC
BCFGMOOMADDAQU-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,Lapatinib,SCH772984,CAPAN-1,3.2029078,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,SCH772984,Trametinib,CAPAN-1,-6.2883277,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,SCH772984,Cisplatin,CAPAN-1,0.6857556,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,SCH772984,Dasatinib,CAPAN-1,2.0731428,,GDSC
GHASVSINZRGABV-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,5-Fluorouracil,SCH772984,CAPAN-1,-0.30745602,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N,SCH772984,Galunisertib,CAPAN-1,-0.44586405,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,IAYGCINLNONXHY-UHFFFAOYSA-N,SCH772984,AZD7762,CAPAN-1,-0.90499973,,GDSC
DRMCATBEKSVAPL-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,Oxaliplatin,SCH772984,CAPAN-1,1.3302239,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,UWKQSNNFCGGAFS-UHFFFAOYSA-N,SCH772984,Irinotecan,CAPAN-1,0.9502811,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,SCH772984,Dasatinib,CAPAN-1,1.9399955,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,PKCDDUHJAFVJJB-UHFFFAOYSA-N,SCH772984,Linsitinib,CAPAN-1,2.0821187,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,ULDXWLCXEDXJGE-UHFFFAOYSA-N,SCH772984,MK-2206,CAPAN-1,2.3233645,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,KTEIFNKAUNYNJU-UHFFFAOYSA-N,SCH772984,Crizotinib,CAPAN-1,-0.029717777,,GDSC
BKWJAKQVGHWELA-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,MK-1775,SCH772984,CAPAN-1,-1.9481962,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,Taselisib,SCH772984,CAPAN-1,2.0036728,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,RCINICONZNJXQF-UHFFFAOYSA-N,SCH772984,Paclitaxel,CAPAN-1,-0.055908453,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,MLDQJTXFUGDVEO-UHFFFAOYSA-N,SCH772984,Sorafenib,CAPAN-1,0.20055355,,GDSC
GHASVSINZRGABV-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,5-Fluorouracil,SCH772984,CAPAN-1,0.47443965,,GDSC
AHJRHEGDXFFMBM-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,Palbociclib,SCH772984,CAPAN-1,-0.5924791,,GDSC
BKWJAKQVGHWELA-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,MK-1775,SCH772984,CAPAN-1,-0.2836343,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,JOGKUKXHTYWRGZ-UHFFFAOYSA-N,SCH772984,Dactolisib,CAPAN-1,0.74738646,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,XXYGTCZJJLTAGH-UHFFFAOYSA-N,SCH772984,LGK974,CAPAN-1,-1.4878992,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,HFNKQEVNSGCOJV-UHFFFAOYSA-N,SCH772984,Ruxolitinib,CAPAN-1,-1.1986604,,GDSC
AAKJLRGGTJKAMG-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,Erlotinib,SCH772984,CAPAN-1,2.3614655,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,KTEIFNKAUNYNJU-UHFFFAOYSA-N,SCH772984,Crizotinib,CAPAN-1,1.3227695,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,JOGKUKXHTYWRGZ-UHFFFAOYSA-N,SCH772984,Dactolisib,CAPAN-1,0.6400223,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,XXYGTCZJJLTAGH-UHFFFAOYSA-N,SCH772984,LGK974,CAPAN-1,-4.0309477,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,SDUQYLNIPVEERB-UHFFFAOYSA-N,SCH772984,Gemcitabine,CAPAN-1,-1.2609757,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,MLDQJTXFUGDVEO-UHFFFAOYSA-N,SCH772984,Sorafenib,CAPAN-1,-0.5897965,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,SCH772984,Trametinib,CAPAN-1,-5.992608,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,SCH772984,Navitoclax,CAPAN-1,4.57299,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,SDUQYLNIPVEERB-UHFFFAOYSA-N,SCH772984,Gemcitabine,CAPAN-1,-0.22382644,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,RCINICONZNJXQF-UHFFFAOYSA-N,SCH772984,Paclitaxel,CAPAN-1,-0.7551924,,GDSC
BCFGMOOMADDAQU-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,Lapatinib,SCH772984,CAPAN-1,0.04633952,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,UWKQSNNFCGGAFS-UHFFFAOYSA-N,SCH772984,Irinotecan,CAPAN-1,-1.2466192,,GDSC
AHJRHEGDXFFMBM-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,Palbociclib,SCH772984,CAPAN-1,-1.065098,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,Taselisib,SCH772984,CAPAN-1,2.5482993,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,SCH772984,Navitoclax,CAPAN-1,3.4648457,,GDSC
DRMCATBEKSVAPL-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,Oxaliplatin,SCH772984,CAPAN-1,2.0299907,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,PKCDDUHJAFVJJB-UHFFFAOYSA-N,SCH772984,Linsitinib,CAPAN-1,2.7960134,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,ULDXWLCXEDXJGE-UHFFFAOYSA-N,SCH772984,MK-2206,CAPAN-1,2.4208217,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,KTEIFNKAUNYNJU-UHFFFAOYSA-N,SCH772984,Crizotinib,CAPAN-1,-0.6000752,,GDSC
BKWJAKQVGHWELA-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,MK-1775,SCH772984,CAPAN-1,-0.8907827,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,Taselisib,SCH772984,CAPAN-1,1.988713,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,RCINICONZNJXQF-UHFFFAOYSA-N,SCH772984,Paclitaxel,CAPAN-1,0.35344473,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,MLDQJTXFUGDVEO-UHFFFAOYSA-N,SCH772984,Sorafenib,CAPAN-1,-0.19817482,,GDSC
GHASVSINZRGABV-UHFFFAOYSA-N,HDAJDNHIBCDLQF-UHFFFAOYSA-N,5-Fluorouracil,SCH772984,CAPAN-1,-0.6889432,,GDSC
